30936000,713900,713900,713500,713500,1100,0
30937000,713500,713500,713500,713500,500,0
30943000,713500,713500,713500,713500,700,0
30945000,713000,713500,713000,713000,2958,0
30947000,712600,712600,712600,712600,500,0
30949000,712600,712600,712600,712600,100,0
30951000,712500,712500,712500,712500,100,0
30956000,712800,712800,712800,712800,200,0
30957000,712600,712600,712600,712600,500,0
30960000,712600,712800,712500,712800,1300,0
30963000,712500,712500,712100,712100,400,0
30966000,712000,712000,712000,712000,300,0
30968000,712000,712000,712000,712000,200,0
30969000,712000,712000,712000,712000,100,0
30975000,712100,712100,712100,712100,600,0
30977000,712300,712300,712300,712300,400,0
30983000,712300,712300,712300,712300,100,0
30984000,712000,712000,712000,712000,100,0
30986000,712000,712000,712000,712000,400,0
30988000,712000,712000,712000,712000,500,0
30989000,712000,712000,712000,712000,1000,0
30990000,712000,712000,712000,712000,200,0
30991000,712300,712300,712300,712300,300,0
30993000,712000,712000,712000,712000,200,0
30998000,712000,712000,712000,712000,1458,0
31000000,712000,712000,712000,712000,1000,0
31004000,711700,711700,711700,711700,100,0
31012000,712000,712000,712000,712000,100,0
31014000,711700,711700,711700,711700,300,0
31015000,711700,711700,711700,711700,100,0
31016000,711500,711500,711500,711500,200,0
31020000,711000,711500,711000,711500,2000,0
31025000,711000,711000,711000,711000,700,0
31026000,711000,711000,711000,711000,150,0
31027000,711000,711000,711000,711000,2950,0
31038000,711000,711000,711000,711000,200,0
31047000,711000,711000,711000,711000,200,0
31056000,711100,711100,711100,711100,950,0
31073000,711000,711000,711000,711000,300,0
31074000,711000,711000,711000,711000,200,0
31075000,711000,711000,710800,710800,910,0
31077000,710500,710500,710500,710500,100,0
31079000,710500,710500,710500,710500,200,0
31080000,710500,710500,710500,710500,1000,0
31082000,710500,710500,710500,710500,300,0
31083000,710200,710200,710000,710000,800,0
31085000,710500,710500,710500,710500,600,0
31088000,710000,711000,710000,711000,1600,0
31090000,711000,711000,711000,711000,300,0
31091000,711000,711000,711000,711000,100,0
31092000,711000,711000,711000,711000,100,0
31093000,710500,710500,710500,710500,400,0
31094000,710500,710500,710500,710500,200,0
31097000,710500,710500,710500,710500,500,0
31098000,710500,710500,710500,710500,2000,0
31099000,710500,710500,710500,710500,200,0
31100000,710500,710500,710500,710500,300,0
31102000,710500,710500,710500,710500,500,0
31113000,710500,710500,710500,710500,300,0
31116000,710500,710500,710500,710500,100,0
31117000,710500,710500,710500,710500,308,0
31118000,710200,710200,710200,710200,100,0
31119000,710000,710000,710000,710000,9380,0
31120000,710000,710000,709700,709700,6380,0
31123000,709500,709500,709500,709500,2000,0
31128000,709000,709000,709000,709000,520,0
31129000,709000,709000,709000,709000,100,0
31132000,709400,709400,709400,709400,250,0
31134000,709400,709400,709400,709400,200,0
31138000,708700,708900,708500,708900,2300,0
31139000,708900,708900,708200,708200,600,0
31140000,708200,708200,708200,708200,200,0
31141000,708700,708700,708500,708500,1000,0
31142000,708500,708500,708500,708500,1200,0
31143000,708500,708500,708500,708500,1300,0
31145000,708500,708500,708000,708000,600,0
31146000,708500,708500,708500,708500,300,0
31147000,708300,708500,708300,708500,2300,0
31148000,708500,708500,708500,708500,2800,0
31149000,708500,708500,708200,708200,400,0
31150000,708200,708200,708200,708200,100,0
31151000,708500,709000,708200,708200,1100,0
31152000,708200,708200,708200,708200,100,0
31154000,708900,708900,708900,708900,100,0
31155000,708900,709000,708900,709000,400,0
31156000,709000,709000,709000,709000,212,0
31157000,709000,709000,709000,709000,292,0
31161000,709400,710500,709000,710500,978,0
31162000,709800,709900,709800,709900,400,0
31169000,709100,709100,709100,709100,200,0
31175000,709300,709300,709200,709200,200,0
31180000,709400,709400,709400,709400,500,0
31183000,709900,709900,709900,709900,100,0
31186000,709900,709900,709900,709900,300,0
31192000,709900,709900,709900,709900,1000,0
31193000,709900,709900,709900,709900,200,0
31197000,709900,709900,709900,709900,100,0
31199000,710400,710600,710400,710400,500,0
31206000,710800,710800,710800,710800,1000,0
31213000,710900,710900,710900,710900,300,0
31214000,710900,710900,710900,710900,100,0
31229000,710300,710300,710300,710300,100,0
31230000,710500,710500,710500,710500,300,0
31233000,710900,710900,710900,710900,100,0
31234000,710900,710900,710900,710900,860,0
31238000,710800,710900,710800,710900,600,0
31240000,710900,710900,710900,710900,400,0
31242000,710800,710800,710800,710800,100,0
31244000,710800,710800,710800,710800,300,0
31245000,710900,710900,710900,710900,140,0
31248000,710800,710800,710800,710800,200,0
31249000,711000,711000,711000,711000,1000,0
31252000,711000,711000,710800,710900,1200,0
31260000,710800,710800,710600,710600,1700,0
31261000,710600,710600,710500,710500,300,0
31263000,711400,711400,710600,710600,400,0
31264000,710500,710500,710500,710500,250,0
31269000,710500,710500,710500,710500,500,0
31272000,710500,710500,710500,710500,1200,0
